253 0.001875 0.978414 0.970846 2.473494 
254 0.001875 0.974731 0.965776 2.469177 
255 0.001875 0.970636 0.960133 2.464405 
256 0.001875 0.966105 0.953883 2.459153 
257 0.001875 0.961113 0.946997 2.453394 
258 0.001875 0.955642 0.939453 2.447107 
259 0.001875 0.949682 0.931241 2.440273 
260 0.001875 0.943225 0.922358 2.432882 
261 0.001875 0.936275 0.912815 2.424934 
262 0.001875 0.928845 0.902641 2.416442 
263 0.001875 0.920959 0.891874 2.407433 
264 0.001875 0.912647 0.880563 2.397942 
265 0.001875 0.903942 0.868764 2.388013 
266 0.001875 0.894877 0.856527 2.377687 
267 0.001875 0.885478 0.843891 2.366998 
268 0.001875 0.875757 0.830878 2.355968 
269 0.001875 0.865717 0.817492 2.344597 
270 0.001875 0.855349 0.803726 2.332864 
271 0.001875 0.844636 0.789565 2.320733 
272 0.001875 0.833559 0.774992 2.308155 
273 0.001875 0.822113 0.760012 2.295096 
274 0.001875 0.810317 0.744664 2.281553 
275 0.001875 0.798215 0.729017 2.267546 
276 0.001875 0.785875 0.713178 2.253143 
277 0.001875 0.773402 0.697291 2.238442 
278 0.001875 0.760884 0.681481 2.223556 
279 0.001875 0.748416 0.665867 2.208614 
280 0.001875 0.736060 0.650518 2.193708 
281 0.001875 0.723826 0.635442 2.178900 
282 0.001875 0.711727 0.620639 2.164205 
283 0.001875 0.699681 0.605999 2.149550 
284 0.001875 0.687616 0.591424 2.134825 
285 0.001875 0.675440 0.576794 2.119892 
286 0.001875 0.663068 0.562010 2.104605 
287 0.001875 0.650473 0.547048 2.088875 
288 0.001875 0.637691 0.531968 2.072697 
289 0.001875 0.624844 0.516928 2.056203 
290 0.001875 0.612169 0.502216 2.039713 
291 0.001875 0.599965 0.488180 2.023668 
292 0.001875 0.588529 0.475153 2.008553 
293 0.001875 0.578137 0.463423 1.994821 
294 0.001875 0.568884 0.453071 1.982735 
295 0.001875 0.560807 0.444099 1.972430 
296 0.001875 0.553906 0.436489 1.964024 
297 0.001875 0.548221 0.430277 1.957651 
298 0.001875 0.543818 0.425531 1.953427 
299 0.001875 0.540658 0.422188 1.951158 
300 0.001875 0.538497 0.419953 1.950228 
301 0.001875 0.536941 0.418354 1.949684 
302 0.001875 0.535725 0.417030 1.948765 
303 0.001875 0.534890 0.416027 1.947503 
304 0.001875 0.534735 0.415679 1.946323 
305 0.001875 0.535643 0.416375 1.945632 
306 0.001875 0.537587 0.418131 1.945726 
307 0.001875 0.539808 0.420121 1.945813 
308 0.001875 0.541593 0.421601 1.945386 
309 0.001875 0.542552 0.422313 1.944807 
310 0.001875 0.542243 0.422132 1.945136 
311 0.001875 0.540214 0.420851 1.947058 
312 0.001875 0.536501 0.418752 1.951597 
313 0.001875 0.531408 0.416497 1.960503 
314 0.001875 0.524139 0.413634 1.974741 
315 0.001875 0.514971 0.411397 1.999375 
316 0.001875 0.505431 0.412182 2.040775 
317 0.001875 0.494661 0.415264 2.099872 
318 0.001875 0.484737 0.423027 2.181549 
319 0.001875 0.476080 0.437115 2.293820 
320 0.001875 0.469740 0.455981 2.424502 
321 0.001875 0.462101 0.408561 2.208267 
322 0.001875 0.456760 0.442747 2.422250 
323 0.001875 0.452873 0.440635 2.432809 
324 0.001875 0.449095 0.431133 2.402061 
325 0.001875 0.445463 0.424704 2.387054 
326 0.001875 0.443078 0.420186 2.374838 
327 0.001875 0.442236 0.417454 2.363167 
328 0.001875 0.442876 0.417159 2.355980 
329 0.001875 0.445015 0.419528 2.355124 
330 0.001875 0.447784 0.422846 2.357072 
331 0.001875 0.449787 0.425377 2.360276 
332 0.001875 0.449540 0.424784 2.359846 
333 0.001875 0.445604 0.419325 2.353607 
334 0.001875 0.437055 0.407590 2.337202 
